,"[2,1]","[3,1]","[3,2]","[4,1]","[4,2]","[4,3]"
6562,1,3,0,5,0,1
6563,0,0,0,0,0,18
6564,0,0,5,0,14,10
6565,0,3,3,4,11,11
6566,2,5,0,2,0,0
6567,1,2,3,0,0,0
6568,1,1,0,2,0,2
6569,0,0,3,0,3,5
6570,0,0,0,0,1,1
6571,0,0,0,0,0,12
6572,0,3,3,25,27,9
6573,0,0,9,0,10,31
6574,0,0,2,0,21,17
6575,2,2,0,9,0,5
6576,0,2,2,1,1,0
6577,0,0,0,0,0,18
6578,0,0,2,0,28,7
6579,0,0,0,0,0,16
6580,0,0,3,0,16,0
6581,1,4,0,23,0,18
6582,0,2,2,3,3,2
6583,1,0,0,4,21,21
6584,4,3,0,22,0,0
6585,0,0,5,0,13,0
6586,4,1,0,9,0,15
6587,0,0,5,0,13,10
6588,0,0,4,0,0,3
6589,2,4,0,1,0,5
6590,1,2,0,7,31,31
6591,0,0,0,0,0,8
6592,1,4,1,8,5,9
6593,2,1,0,38,0,0
6594,0,0,0,0,0,0
6595,1,0,0,7,16,21
6596,3,1,0,1,0,13
6597,0,1,1,2,1,2
6598,0,0,0,0,0,12
6599,0,0,0,0,0,7
6600,0,0,0,0,0,13
6601,0,0,1,0,3,5
6602,1,9,0,2,0,0
6603,1,6,3,3,2,3
6604,0,0,1,0,17,23
6605,2,3,0,0,0,0
6606,2,1,0,0,0,0
6607,1,2,2,3,11,7
6608,1,3,3,33,10,20
6609,0,0,1,0,0,7
6610,1,0,0,2,2,4
6611,2,3,3,11,2,7
6612,1,1,2,3,10,5
6613,2,1,0,0,0,0
6614,2,1,2,10,9,46
6615,0,0,4,0,7,8
6616,2,1,0,2,0,11
6617,1,5,1,1,4,2
6618,0,0,0,0,0,11
6619,1,2,2,32,15,0
6620,1,1,1,7,0,5
6621,0,0,0,0,0,26
6622,1,2,1,17,10,14
6623,0,1,1,3,5,6
6624,1,2,0,4,0,2
6625,1,1,1,3,11,0
6626,2,1,0,3,0,12
6627,0,0,7,0,9,0
6628,0,0,14,0,3,0
6629,2,1,2,9,9,15
6630,0,1,1,2,2,1
6631,1,2,2,7,4,24
6632,1,1,0,3,0,1
6633,0,0,0,0,0,5
6634,3,1,0,1,0,44
6635,0,1,1,8,11,10
6636,1,1,2,9,16,19
6637,2,1,1,6,3,3
6638,1,4,2,8,17,16
6639,1,2,0,6,20,25
6640,0,1,1,1,1,1
6641,0,0,3,0,12,17
6642,0,0,1,0,1,2
6643,1,1,1,0,0,0
6644,1,5,0,27,0,17
6645,0,8,8,13,13,30
6646,0,0,3,0,11,0
6647,0,2,2,2,2,0
6648,1,4,3,7,14,4
6649,0,0,1,0,8,21
6650,1,6,2,4,4,0
6651,0,1,1,3,3,1
6652,0,0,6,0,10,0
6653,1,2,1,8,3,2
6654,0,0,0,0,0,0
6655,1,3,1,11,1,5
6656,1,1,0,18,21,21
6657,0,3,3,3,4,0
6658,0,2,2,11,27,37
6659,1,2,2,0,0,0
6660,1,1,1,3,1,5
6661,1,4,5,8,3,0
6662,1,6,2,1,5,4
6663,2,5,2,2,2,0
6664,0,0,0,0,0,19
6665,0,0,4,0,0,0
6666,0,3,3,1,1,0
6667,2,4,5,9,4,0
6668,0,0,3,0,0,0
6669,1,1,1,3,2,3
6670,0,0,2,0,16,6
6671,3,4,0,12,0,22
6672,1,2,0,3,0,3
6673,1,0,5,25,5,34
6674,0,0,1,0,2,0
6675,3,5,0,10,0,0
6676,0,2,2,1,1,0
6677,0,4,4,16,9,4
6678,0,1,1,7,5,7
6679,2,1,0,1,0,22
6680,0,2,2,4,2,1
6681,0,7,7,11,10,1
6682,0,2,2,14,9,8
6683,0,1,1,1,3,3
6684,0,0,0,0,0,0
6685,0,0,3,0,8,6
6686,2,10,0,12,0,0
6687,0,0,3,0,0,0
6688,0,0,8,0,15,5
6689,0,0,1,0,17,21
6690,0,0,2,0,2,1
6691,3,1,0,0,0,0
6692,1,0,1,1,2,3
6693,1,0,1,1,0,1
6694,0,0,1,0,6,2
6695,2,0,3,14,4,21
6696,0,0,3,0,7,6
6697,1,1,1,0,0,0
6698,0,0,4,0,0,0
6699,1,4,10,3,2,1
6700,0,1,1,4,4,0
6701,3,0,0,9,0,20
6702,0,0,4,0,4,5
6703,0,0,0,0,0,30
6704,0,0,3,0,8,10
6705,3,3,0,8,0,16
6706,3,7,0,27,0,0
6707,2,5,0,6,0,0
6708,1,1,1,22,11,0
6709,0,0,0,0,0,6
6710,1,1,0,4,1,3
6711,0,4,4,9,12,4
6712,1,3,10,7,26,0
6713,1,2,4,0,0,0
6714,1,3,2,0,0,0
6715,0,2,2,11,19,20
6716,0,0,0,0,1,1
6717,0,0,0,0,0,44
6718,1,3,2,15,13,23
6719,0,2,2,3,5,1
6720,1,1,1,0,0,0
6721,2,3,0,5,0,0
6722,2,4,0,44,0,14
6723,2,2,1,0,2,2
6724,0,1,1,6,5,5
6725,1,3,0,16,0,0
6726,1,3,5,8,0,2
6727,1,2,1,9,1,14
6728,0,0,9,0,3,0
6729,1,2,4,5,14,0
6730,1,1,1,0,0,0
6731,1,1,1,3,1,4
6732,2,3,0,1,0,8
6733,1,0,0,6,6,10
6734,2,3,6,49,25,0
6735,1,1,0,0,0,0
6736,0,2,2,8,10,14
6737,0,0,5,0,1,3
6738,0,4,4,14,27,0
6739,0,2,2,9,6,5
6740,1,4,1,4,11,14
6741,2,2,0,8,0,16
6742,3,0,0,22,18,34
6743,1,1,0,2,0,21
6744,0,1,1,17,22,12
6745,0,0,0,0,0,0
6746,1,5,4,12,25,34
6747,0,0,4,0,6,16
6748,2,5,0,15,0,7
6749,1,0,0,3,3,6
6750,2,3,0,0,0,4
6751,1,2,0,33,0,21
6752,0,3,3,3,9,4
6753,1,1,1,3,9,11
6754,1,1,1,19,13,18
6755,1,3,1,4,6,1
6756,1,2,3,1,2,1
6757,1,3,4,17,34,3
6758,2,4,7,4,15,0
6759,1,4,0,19,0,0
6760,0,0,5,0,12,0
6761,0,0,0,0,0,0
6762,0,0,0,0,0,0
6763,0,0,0,0,1,1
6764,2,2,0,4,0,22
6765,0,0,2,0,18,9
6766,3,1,0,32,23,23
6767,2,8,0,1,0,0
6768,2,2,4,3,10,1
6769,2,3,2,1,0,0
6770,0,0,0,0,0,4
6771,0,0,5,0,6,8
6772,1,1,1,0,0,0
6773,0,0,2,0,5,5
6774,3,1,0,6,0,4
6775,1,5,1,20,7,20
6776,0,2,2,26,11,20
6777,0,0,0,0,0,0
6778,0,2,2,6,8,3
6779,1,2,4,4,2,5
6780,0,0,5,0,15,8
6781,0,0,4,0,10,0
6782,3,0,0,15,0,26
6783,0,0,0,0,0,1
6784,0,0,0,0,0,0
6785,0,3,3,3,4,2
6786,1,1,2,1,17,11
6787,3,6,0,12,0,0
6788,3,4,0,15,0,19
6789,1,0,1,1,0,1
6790,0,0,0,0,0,0
6791,1,1,5,0,0,0
6792,1,1,1,8,2,8
6793,2,6,0,1,0,0
6794,0,0,3,0,2,0
6795,0,3,3,12,14,1
6796,1,0,0,1,2,2
6797,1,1,0,0,0,0
6798,0,0,0,0,0,0
6799,0,4,4,7,7,10
6800,0,0,3,0,12,0
6801,0,8,8,13,13,0
6802,1,1,2,4,2,17
6803,0,0,0,0,1,1
6804,2,0,0,6,0,6
6805,0,2,2,1,2,2
6806,1,2,0,1,0,4
6807,2,3,2,29,32,23
6808,0,6,6,48,26,12
6809,0,2,2,1,1,0
6810,0,1,1,1,1,0
6811,0,0,0,0,0,7
6812,0,0,0,0,0,0
6813,1,4,1,0,0,0
6814,0,0,5,0,5,0
6815,0,0,4,0,4,4
6816,0,0,4,0,18,0
6817,3,2,0,15,0,0
6818,0,0,0,0,0,43
6819,1,2,4,6,13,0
6820,0,0,3,0,23,0
6821,2,1,1,9,11,12
6822,0,0,0,0,0,32
6823,1,3,5,22,24,40
6824,0,0,0,0,0,19
6825,0,0,0,0,0,10
6826,2,0,0,9,0,11
6827,0,0,0,0,0,1
6828,1,10,4,4,1,5
6829,2,1,0,0,1,3
6830,3,1,1,5,3,0
6831,0,0,0,0,0,31
6832,2,1,4,12,2,10
6833,1,1,1,7,1,9
6834,1,0,0,27,0,27
6835,3,4,0,16,0,0
6836,0,0,3,0,20,17
6837,0,0,0,0,0,0
6838,0,0,0,0,0,0
6839,1,2,0,10,0,14
6840,2,4,3,5,6,0
6841,1,2,2,4,3,0
6842,0,2,2,3,5,5
6843,0,0,0,0,34,34
6844,3,3,0,37,0,25
6845,0,3,3,1,2,1
6846,1,0,4,0,3,1
6847,1,6,2,5,5,10
6848,0,2,2,1,1,0
6849,1,0,2,1,0,1
6850,1,0,0,2,3,3
6851,0,0,0,0,0,0
6852,0,0,3,0,2,0
6853,0,2,2,6,6,2
6854,1,8,4,6,0,0
6855,1,3,4,4,1,2
6856,1,7,0,36,0,0
6857,0,0,2,0,2,2
6858,2,1,1,0,0,0
6859,1,0,0,22,0,22
6860,0,0,1,0,0,0
6861,2,4,0,5,0,0
6862,1,3,0,5,17,21
6863,1,2,3,1,2,1
6864,0,0,2,0,3,0
6865,0,0,0,0,0,0
6866,0,3,3,4,12,12
6867,0,1,1,11,20,16
6868,1,0,0,4,3,4
6869,3,3,0,8,0,0
6870,0,2,2,36,21,21
6871,1,1,0,1,0,1
6872,0,0,2,0,2,18
6873,0,0,0,0,0,3
6874,1,2,3,13,18,0
6875,1,2,1,16,5,0
6876,0,0,1,0,5,18
6877,2,0,0,35,0,53
6878,0,0,3,0,1,0
6879,1,1,0,2,0,1
6880,0,0,1,0,0,0
6881,2,1,0,6,0,4
6882,1,1,2,4,20,13
6883,2,3,4,5,12,0
6884,2,1,0,0,0,0
6885,0,0,0,0,0,24
6886,0,0,4,0,33,8
6887,2,0,0,10,0,13
6888,2,2,2,15,3,4
6889,1,1,2,0,1,2
6890,2,2,0,0,0,0
6891,0,1,1,16,4,15
6892,3,7,0,5,0,0
6893,0,0,0,0,0,3
6894,2,3,0,20,0,13
6895,0,0,0,0,0,36
6896,1,1,0,0,0,0
6897,1,1,1,4,1,2
6898,0,0,2,0,13,4
6899,0,0,3,0,10,6
6900,0,0,4,0,10,19
6901,0,0,0,0,16,16
6902,0,0,0,0,0,6
6903,0,1,1,9,7,3
6904,0,0,4,0,0,0
6905,0,0,1,0,11,15
6906,1,3,4,2,2,0
6907,2,1,0,0,0,0
6908,0,0,0,0,0,20
6909,1,9,0,0,0,0
6910,0,0,0,0,0,0
6911,0,0,0,0,3,3
6912,0,0,4,0,8,0
6913,2,3,0,4,0,6
6914,2,2,0,4,0,24
6915,0,0,0,0,1,1
6916,0,0,5,0,2,4
6917,0,0,0,0,0,0
6918,2,0,0,29,0,60
6919,1,2,0,11,0,21
6920,0,2,2,5,5,7
6921,0,0,1,0,0,0
6922,0,0,1,0,6,15
6923,1,5,3,13,6,0
6924,0,0,0,0,0,0
6925,0,0,0,0,0,11
6926,0,0,0,0,0,24
6927,0,0,1,0,0,0
6928,0,0,0,0,0,18
6929,1,2,2,23,37,47
6930,1,4,7,1,2,0
6931,0,0,0,0,0,0
6932,1,4,0,7,0,6
6933,0,0,0,0,0,0
6934,3,2,0,8,0,5
6935,0,5,5,2,5,0
6936,2,1,2,0,0,0
6937,0,3,3,19,29,2
6938,0,1,1,2,3,3
6939,0,1,1,4,8,5
6940,2,3,0,5,0,11
6941,3,1,0,3,0,20
6942,1,3,1,3,21,0
6943,1,0,0,3,0,3
6944,0,0,0,4,4,4
6945,4,1,0,3,0,23
6946,0,3,3,1,1,0
6947,0,0,3,0,4,11
6948,2,0,0,5,0,9
6949,2,2,0,14,0,27
6950,3,2,6,34,6,0
6951,1,6,3,10,6,4
6952,0,0,0,0,8,10
6953,1,3,5,6,6,3
6954,0,4,4,14,14,4
6955,0,2,2,1,1,9
6956,2,1,0,30,0,27
6957,2,3,2,6,7,4
6958,0,0,2,0,8,9
6959,0,0,4,0,15,0
6960,2,2,0,19,0,14
6961,1,2,0,10,0,38
6962,1,1,0,0,1,1
6963,1,0,0,4,3,5
6964,0,2,2,46,54,58
6965,0,0,0,0,0,6
6966,0,0,1,0,0,0
6967,0,5,5,11,11,4
6968,0,0,3,0,14,14
6969,1,3,0,6,0,13
6970,1,6,0,4,0,0
6971,1,2,0,17,0,0
6972,2,5,7,7,31,0
6973,1,1,1,0,0,0
6974,0,0,3,0,9,7
6975,2,7,4,9,7,0
6976,1,2,3,4,12,17
6977,1,6,0,22,0,0
6978,1,1,0,3,0,18
6979,0,0,0,0,2,2
6980,0,0,4,0,6,39
6981,1,1,2,1,5,6
6982,0,0,0,0,0,20
6983,1,3,3,3,1,1
6984,0,5,5,14,14,0
6985,0,0,9,0,5,4
6986,0,0,6,0,16,0
6987,1,1,1,0,0,0
6988,2,3,0,4,0,0
6989,1,3,3,18,18,0
6990,1,0,0,25,0,25
6991,1,1,1,0,0,0
6992,0,2,2,46,25,21
6993,0,0,1,0,0,0
6994,1,1,1,2,2,10
6995,0,0,0,0,0,0
6996,0,0,0,0,0,5
6997,0,3,3,10,13,13
6998,1,2,3,5,6,0
6999,0,0,6,0,11,12
7000,2,4,0,9,0,0
7001,1,1,2,10,4,50
7002,1,0,1,4,1,6
7003,1,1,2,3,3,4
7004,0,0,0,0,0,4
7005,1,1,2,0,17,12
7006,0,0,4,0,33,13
7007,0,0,9,0,3,0
7008,0,0,1,0,0,0
7009,2,3,0,35,0,0
7010,3,2,0,7,0,9
7011,1,0,0,1,6,7
7012,0,0,0,0,0,0
7013,0,2,2,5,1,2
7014,0,3,3,3,5,0
7015,0,0,3,0,45,36
7016,1,1,5,3,21,3
7017,0,0,3,0,7,0
7018,2,4,2,49,49,57
7019,0,4,4,51,42,11
7020,1,2,0,2,0,0
7021,1,2,0,14,11,24
7022,1,0,0,4,1,5
7023,1,0,2,1,0,1
7024,0,0,3,0,6,10
7025,0,2,2,29,55,56
7026,0,0,1,0,0,0
7027,0,0,2,0,20,11
7028,2,2,3,9,8,6
7029,1,2,1,5,6,5
7030,1,0,2,1,0,1
7031,0,0,3,0,2,0
7032,0,0,0,0,0,7
7033,1,2,2,4,4,1
7034,0,0,2,0,10,4
7035,0,0,0,0,0,0
7036,0,2,2,4,4,1
7037,2,4,0,11,0,23
7038,1,4,6,5,14,0
7039,1,1,0,3,0,4
7040,0,0,1,0,0,0
7041,1,6,8,21,2,0
7042,0,2,2,7,11,14
7043,0,8,8,6,7,2
7044,0,4,4,44,44,22
7045,0,0,21,0,5,0
7046,0,0,2,0,3,1
7047,1,2,2,15,5,6
7048,2,1,4,0,0,0
7049,1,1,2,3,7,9
7050,0,0,1,0,0,0
7051,0,2,2,6,6,0
7052,0,4,4,17,7,9
7053,1,1,2,0,0,0
7054,1,1,2,11,4,10
7055,0,1,1,1,1,1
7056,3,2,0,10,0,0
7057,1,0,0,1,8,8
7058,1,2,1,1,1,0
7059,1,1,1,0,0,0
7060,2,0,1,1,0,1
7061,1,2,3,7,16,6
7062,2,1,0,12,0,0
7063,1,3,4,11,16,13
7064,1,1,2,12,11,0
7065,0,0,0,5,5,5
7066,1,3,4,6,53,0
7067,1,0,0,9,0,9
7068,1,1,0,5,2,8
7069,2,3,0,0,0,14
7070,0,0,0,0,0,25
7071,0,2,2,0,1,2
7072,0,4,4,41,22,10
7073,0,2,2,4,20,13
7074,3,4,0,7,0,0
7075,0,0,0,0,0,0
7076,0,2,2,31,30,2
7077,0,0,0,0,3,3
7078,1,1,1,1,1,0
7079,0,0,8,0,26,0
7080,2,2,0,8,0,0
7081,0,2,2,17,3,17
7082,0,0,0,0,0,8
7083,2,1,0,8,0,8
7084,0,0,2,0,10,22
7085,2,1,2,10,45,29
7086,0,0,0,0,13,13
7087,1,0,0,2,2,4
7088,0,0,0,0,0,4
7089,0,0,0,0,0,8
7090,2,1,0,32,0,33
7091,1,2,2,10,1,7
7092,0,1,1,8,8,0
7093,1,0,1,3,1,4
7094,2,7,0,16,0,0
7095,0,0,5,0,13,3
7096,0,0,2,0,0,0
7097,2,1,0,0,0,0
7098,1,2,3,0,0,0
7099,1,4,3,0,0,0
7100,3,3,0,13,0,0
7101,1,2,1,6,9,6
7102,3,0,0,7,0,10
7103,1,1,2,2,8,9
7104,0,1,1,1,2,2
7105,2,3,0,13,0,20
7106,0,0,0,0,0,0
7107,0,2,2,22,17,10
7108,0,2,2,40,105,0
7109,0,1,1,1,2,1
7110,2,2,0,5,0,4
7111,1,2,3,9,22,0
7112,0,2,2,6,10,5
7113,0,0,3,0,17,22
7114,1,0,0,3,0,3
7115,0,0,3,0,22,42
7116,2,0,1,1,0,1
7117,3,3,0,0,0,0
7118,0,0,0,0,0,0
7119,1,4,4,14,8,3
7120,0,0,5,0,3,1
7121,1,1,1,1,0,1
7122,0,0,1,0,1,1
7123,0,1,1,11,2,11
7124,2,5,0,7,0,4
7125,1,3,0,4,9,11
7126,0,8,8,9,9,0
7127,0,3,3,2,2,0
7128,1,1,0,9,0,39
7129,1,1,0,0,0,0
7130,1,5,0,21,0,17
7131,0,0,4,0,5,0
7132,0,0,2,0,32,17
7133,0,0,3,0,5,0
7134,0,0,3,0,2,0
7135,1,0,0,1,0,1
7136,0,0,1,0,0,0
7137,0,0,2,0,15,21
7138,0,0,2,0,3,6
7139,1,1,0,5,0,3
7140,2,0,2,5,1,5
7141,1,5,6,5,2,0
7142,0,0,2,0,17,0
7143,0,0,0,0,0,13
7144,0,1,1,5,1,4
7145,1,1,0,8,0,6
7146,3,0,0,17,0,17
7147,0,0,0,0,0,3
7148,1,1,2,12,3,17
7149,0,0,2,0,4,6
7150,0,1,1,3,2,3
7151,0,0,3,0,25,15
7152,0,0,8,0,18,10
7153,2,0,3,6,1,6
7154,0,0,0,0,0,4
7155,1,0,3,1,0,5
7156,0,0,4,0,21,0
7157,0,0,0,0,0,0
7158,0,1,1,2,1,1
7159,1,4,2,13,10,7
7160,0,0,5,0,17,0
7161,1,1,3,9,9,16
7162,1,1,0,0,0,0
7163,0,1,1,2,2,0
7164,2,1,1,27,10,30
7165,0,0,0,0,0,0
7166,1,0,3,1,0,1
7167,1,1,1,0,1,1
7168,3,3,0,4,0,11
7169,1,2,2,9,25,27
7170,1,3,2,41,5,28
7171,0,0,2,0,4,1
7172,1,0,2,6,2,6
7173,0,0,3,0,12,4
7174,1,1,1,0,0,0
7175,0,0,2,0,13,6
7176,0,2,2,2,1,1
7177,0,2,2,17,15,0
7178,0,4,4,34,34,11
7179,0,2,2,1,1,0
7180,0,0,0,0,10,10
7181,1,1,1,7,2,3
7182,0,2,2,2,1,1
7183,1,2,3,2,5,0
7184,1,0,2,12,5,12
7185,1,1,1,1,3,6
7186,1,1,1,0,0,0
7187,0,2,2,11,23,23
7188,0,0,3,0,20,1
7189,2,2,0,16,0,9
7190,0,3,3,16,16,8
7191,0,0,0,2,2,2
7192,2,0,1,1,2,1
7193,1,3,3,34,10,13
7194,0,0,0,0,0,5
7195,1,2,7,23,13,0
7196,0,1,1,4,5,5
7197,0,0,0,0,19,19
7198,0,0,0,0,0,9
7199,1,2,4,1,0,7
7200,1,3,2,28,10,0
7201,1,2,2,7,12,14
7202,0,0,0,0,0,6
7203,0,0,0,0,5,5
7204,1,0,1,7,0,8
7205,0,0,0,0,0,10
7206,0,0,4,0,4,0
7207,2,1,0,20,0,22
7208,2,0,0,12,0,12
7209,2,1,0,14,0,0
7210,0,0,2,0,1,2
7211,3,3,0,5,0,0
7212,2,2,0,7,0,31
7213,1,1,0,2,0,10
7214,0,2,2,2,6,4
7215,0,0,3,0,12,11
7216,2,4,0,21,0,5
7217,3,2,0,3,0,1
7218,0,0,0,0,0,23
7219,1,7,6,4,12,0
7220,0,1,1,1,10,9
7221,0,0,2,0,0,0
7222,0,0,1,0,29,18
7223,1,6,4,7,3,0
7224,1,0,2,2,4,2
7225,1,1,1,0,0,0
7226,1,5,0,4,0,4
7227,2,5,0,6,0,0
7228,0,1,1,5,3,6
7229,1,0,0,2,2,2
7230,0,0,6,0,2,1
7231,2,4,1,0,0,0
7232,2,4,3,18,13,9
7233,1,0,0,3,2,3
7234,0,0,0,6,6,6
7235,0,0,2,0,4,5
7236,1,3,4,11,11,14
7237,0,9,9,7,10,5
7238,0,3,3,9,6,3
7239,3,3,0,5,0,23
7240,0,2,2,5,3,0
7241,0,0,1,0,0,0
7242,0,0,0,0,11,11
7243,0,1,1,6,5,6
7244,0,3,3,8,10,0
7245,1,3,2,3,3,0
7246,1,3,0,7,0,6
7247,0,0,0,0,0,0
7248,1,2,1,20,5,15
7249,1,1,0,0,1,1
7250,1,2,2,3,3,0
7251,0,0,4,0,20,0
7252,2,1,0,0,0,0
7253,0,0,0,2,2,2
7254,1,1,3,4,6,0
7255,0,6,6,26,21,9
7256,0,1,1,16,14,10
7257,0,0,1,0,0,0
7258,1,1,0,0,1,1
7259,2,0,0,1,0,1
7260,0,0,0,0,0,1
7261,0,0,3,0,15,14
7262,1,3,0,15,0,19
7263,3,1,0,0,0,0
7264,0,3,3,2,2,0
7265,0,3,3,1,3,0
7266,0,0,0,0,0,0
7267,0,0,2,0,5,5
7268,0,0,1,0,16,24
7269,0,0,4,0,3,6
7270,0,0,0,0,0,29
7271,2,2,0,6,21,34
7272,0,0,0,0,0,0
7273,2,2,0,0,0,0
7274,2,6,0,32,0,0
7275,2,2,0,11,0,0
7276,0,0,2,0,11,8
7277,2,4,5,0,0,0
7278,2,1,0,1,0,0
7279,0,2,2,6,6,12
7280,0,0,0,0,7,17
7281,0,2,2,1,1,0
7282,2,1,0,5,0,16
7283,2,4,0,10,0,0
7284,0,0,0,0,0,0
7285,1,1,0,15,0,16
7286,2,3,4,5,4,0
7287,2,10,0,24,0,0
7288,1,3,0,16,0,4
7289,2,4,0,39,0,39
7290,1,4,4,7,19,12
7291,0,4,4,16,24,4
7292,2,2,5,8,22,0
7293,0,5,5,1,1,0
7294,0,2,2,6,5,4
7295,2,10,0,2,0,0
7296,0,0,4,0,24,0
7297,1,3,12,1,13,3
7298,1,3,0,62,0,34
7299,2,1,2,4,4,19
7300,0,0,6,0,21,0
7301,1,2,2,6,17,9
7302,0,0,3,0,7,4
7303,0,1,1,2,2,2
7304,1,3,4,5,0,0
7305,0,2,2,3,11,6
7306,0,0,3,0,15,0
7307,0,0,5,0,8,3
7308,1,3,0,13,0,20
7309,1,3,2,3,19,15
7310,0,0,0,0,11,11
7311,2,4,0,11,0,0
7312,1,4,5,18,9,12
7313,1,0,0,1,4,4
7314,1,3,3,0,0,0
7315,0,0,0,0,1,1
7316,0,0,1,0,0,0
7317,3,4,0,4,0,0
7318,0,0,3,0,7,44
7319,1,1,0,1,3,7
7320,0,0,0,0,0,11
7321,0,0,0,0,0,0
7322,0,0,0,0,0,0
7323,2,0,0,2,0,4
7324,0,0,3,0,16,22
7325,0,0,3,0,8,0
7326,0,0,0,0,0,0
7327,1,3,0,6,0,2
7328,0,0,0,0,1,1
7329,0,0,3,0,15,14
7330,0,3,3,2,2,0
7331,1,1,1,8,10,16
7332,1,2,2,2,21,17
7333,1,1,0,7,0,8
7334,1,1,0,0,0,0
7335,3,3,0,5,0,10
7336,2,0,2,1,0,4
7337,1,2,1,0,0,0
7338,0,0,5,0,0,0
7339,0,0,0,0,0,3
7340,0,0,0,0,0,3
7341,0,0,2,0,8,24
7342,2,0,0,5,0,8
7343,0,2,2,1,1,0
7344,0,0,2,0,0,0
7345,2,3,0,0,0,0
7346,0,0,2,0,8,9
7347,0,0,0,0,0,30
7348,2,3,3,3,3,0
7349,2,0,0,5,0,8
7350,0,0,0,0,0,23
7351,1,1,0,0,1,1
7352,0,2,2,25,12,19
7353,3,5,5,5,3,0
7354,0,0,1,0,12,20
7355,1,1,1,0,0,0
7356,0,0,0,0,0,10
7357,3,0,0,6,0,8
7358,0,0,3,0,17,16
7359,1,1,0,2,23,23
7360,2,1,1,16,8,20
7361,0,1,1,1,4,3
7362,0,0,0,0,7,7
7363,0,2,2,1,1,0
7364,0,0,3,0,4,0
7365,1,1,0,14,0,16
7366,0,2,2,4,4,5
7367,0,0,0,0,0,31
7368,1,1,1,1,0,1
7369,0,0,0,0,0,0
7370,1,1,0,2,0,2
7371,0,0,0,0,0,5
7372,0,2,2,1,2,1
7373,0,0,0,0,0,0
7374,2,7,0,15,0,9
7375,0,1,1,3,2,3
7376,2,3,0,5,16,16
7377,2,6,0,14,0,6
7378,0,0,0,0,0,0
7379,1,0,0,2,1,2
7380,0,3,3,8,13,9
7381,0,2,2,19,11,21
7382,0,2,2,1,1,0
7383,2,2,0,9,0,16
7384,0,0,0,0,0,37
7385,0,0,0,0,0,0
7386,2,2,3,12,4,0
7387,0,0,4,0,1,6
7388,1,1,0,1,1,2
7389,1,0,3,10,3,18
7390,1,0,2,2,4,2
7391,1,2,0,0,0,0
7392,1,1,1,0,2,2
7393,1,1,0,0,0,0
7394,2,1,0,17,0,10
7395,1,3,3,20,14,48
7396,1,0,1,1,4,3
7397,1,1,1,0,0,0
7398,0,0,0,0,0,0
7399,0,0,0,0,0,14
7400,0,0,0,0,0,4
7401,0,0,2,0,17,0
7402,1,1,3,15,4,0
7403,0,0,1,0,3,19
7404,0,0,0,0,0,21
7405,0,0,1,0,0,0
7406,0,4,4,12,11,5
7407,0,1,1,13,11,4
7408,0,0,5,0,17,17
7409,0,4,4,0,1,3
7410,1,2,1,14,5,21
7411,0,0,4,0,5,1
7412,1,1,5,0,0,0
7413,1,0,0,2,1,2
7414,2,1,0,2,0,2
7415,0,1,1,4,2,2
7416,0,0,4,0,6,0
7417,0,0,1,0,2,0
7418,0,0,5,0,4,6
7419,1,1,3,4,14,16
7420,2,3,0,3,0,0
7421,2,1,0,6,0,0
7422,0,0,0,0,0,26
7423,0,0,4,0,4,0
7424,1,0,2,1,7,2
7425,1,1,1,1,0,1
7426,1,7,4,12,5,0
7427,2,1,2,5,9,7
7428,0,3,3,5,7,5
7429,1,2,1,0,0,0
7430,0,1,1,3,1,3
7431,0,1,1,3,2,3
7432,0,0,3,0,9,11
7433,1,2,5,5,11,0
7434,0,0,3,0,0,0
7435,0,2,2,9,13,2
7436,2,3,3,6,6,13
7437,0,0,2,0,0,0
7438,0,0,2,0,0,0
7439,1,0,1,3,5,3
7440,0,0,0,0,0,8
7441,0,0,1,0,7,6
7442,2,1,0,2,0,5
7443,0,5,5,21,11,12
7444,0,0,3,0,29,17
7445,1,2,3,13,5,10
7446,0,0,0,0,0,15
7447,1,1,2,20,8,16
7448,1,2,4,0,0,0
7449,1,0,1,1,0,2
7450,0,0,0,0,0,0
7451,0,4,4,26,36,36
7452,0,3,3,3,11,2
7453,1,1,1,8,5,21
7454,0,4,4,6,10,6
7455,0,0,0,0,0,10
7456,1,0,0,2,0,2
7457,2,0,4,10,3,10
7458,2,2,0,21,0,12
7459,0,0,0,0,0,0
7460,0,5,5,16,11,3
7461,1,5,4,12,26,0
7462,0,1,1,2,3,1
7463,1,0,1,1,0,3
7464,2,6,0,7,0,0
7465,0,0,1,0,7,7
7466,1,4,0,4,0,0
7467,0,9,9,7,7,0
7468,1,0,0,1,1,2
7469,1,0,0,2,1,3
7470,0,0,0,0,1,1
7471,0,0,0,16,16,16
7472,0,3,3,3,3,3
7473,0,0,3,0,13,0
7474,0,0,5,0,5,0
7475,1,1,1,0,0,0
7476,0,0,0,0,0,0
7477,0,0,2,0,0,0
7478,1,1,1,6,5,19
7479,1,1,0,2,3,3
7480,0,2,2,1,2,0
7481,0,3,3,26,30,0
7482,1,0,0,1,1,2
7483,1,3,0,0,0,0
7484,1,2,1,6,5,5
7485,1,3,3,2,1,4
7486,0,0,1,0,0,19
7487,1,2,4,17,39,0
7488,1,2,0,39,0,0
7489,1,0,2,1,0,1
7490,1,10,7,23,17,0
7491,0,3,3,3,2,1
